date,Mkt-RF,SMB,HML,RF
20150109,   -0.85,    0.01,   -0.48,   0.000
20150112,   -0.79,    0.40,   -0.44,   0.000
20150113,   -0.19,    0.27,    0.00,   0.000
20150114,   -0.60,    0.29,   -0.52,   0.000
20150115,   -1.08,   -0.97,    0.58,   0.000
20150116,    1.36,    0.47,   -0.13,   0.000
20150120,    0.11,   -0.66,   -0.54,   0.000
20150121,    0.42,   -0.96,    0.58,   0.000
20150122,    1.58,    0.45,    0.43,   0.000
20150123,   -0.47,    0.52,   -0.77,   0.000
20150126,    0.43,    0.58,   -0.04,   0.000
20150127,   -1.21,    0.65,    0.20,   0.000
20150128,   -1.39,   -0.06,   -0.82,   0.000
20150129,    0.98,    0.25,    0.04,   0.000
20150130,   -1.31,   -0.78,    0.05,   0.000
20150202,    1.24,   -0.46,    1.00,   0.000
20150203,    1.49,    0.16,    0.48,   0.000
20150204,   -0.35,   -0.07,   -0.23,   0.000
20150205,    1.10,    0.48,   -0.09,   0.000
20150206,   -0.20,    0.08,    0.35,   0.000
20150209,   -0.46,   -0.37,    0.12,   0.000
20150210,    1.05,   -0.31,   -0.71,   0.000
20150211,    0.03,   -0.09,   -0.33,   0.000
20150212,    1.00,    0.15,   -0.05,   0.000
20150213,    0.47,    0.18,   -0.32,   0.000
20150217,    0.17,   -0.02,   -0.06,   0.000
20150218,    0.03,    0.31,   -0.80,   0.000
20150219,   -0.01,    0.27,   -0.38,   0.000
20150220,    0.61,   -0.42,   -0.27,   0.000
20150223,   -0.08,    0.04,   -0.37,   0.000
20150224,    0.32,   -0.04,    0.72,   0.000
20150225,    0.02,    0.24,   -0.49,   0.000
20150226,   -0.08,    0.66,   -0.49,   0.000
20150227,   -0.36,   -0.22,    0.20,   0.000
20150302,    0.62,    0.23,   -0.46,   0.000
20150303,   -0.43,   -0.30,    0.30,   0.000
20150304,   -0.41,    0.11,   -0.36,   0.000
20150305,    0.15,    0.26,   -0.41,   0.000
20150306,   -1.29,    0.28,    0.43,   0.000
20150309,    0.37,    0.10,   -0.03,   0.000
20150310,   -1.63,    0.44,   -0.52,   0.000
20150311,   -0.04,    0.55,    0.50,   0.000
20150312,    1.28,    0.37,    0.50,   0.000
20150313,   -0.57,    0.22,   -0.03,   0.000
20150316,    1.23,   -0.77,   -0.39,   0.000
20150317,   -0.20,    0.53,   -0.01,   0.000
20150318,    1.08,   -0.52,    0.01,   0.000
20150319,   -0.36,    0.89,   -1.12,   0.000
20150320,    0.81,   -0.16,    0.55,   0.000
20150323,   -0.19,    0.21,    0.22,   0.000
20150324,   -0.51,    0.60,   -0.25,   0.000
20150325,   -1.56,   -1.00,    1.02,   0.000
20150326,   -0.22,    0.11,   -0.04,   0.000
20150327,    0.32,    0.50,   -0.71,   0.000
20150330,    1.24,    0.02,    0.00,   0.000
20150331,   -0.75,    0.41,    0.37,   0.000
20150401,   -0.38,    0.33,    0.44,   0.000
20150402,    0.35,   -0.08,    0.28,   0.000
20150406,    0.61,   -0.27,   -0.12,   0.000
20150407,   -0.22,   -0.19,   -0.18,   0.000
20150408,    0.37,    0.55,   -0.73,   0.000
20150409,    0.41,   -0.71,   -0.06,   0.000
20150410,    0.49,   -0.07,   -0.29,   0.000
20150413,   -0.38,    0.50,    0.25,   0.000
20150414,    0.10,   -0.22,    0.24,   0.000
20150415,    0.57,    0.25,    0.36,   0.000
20150416,   -0.08,   -0.08,   -0.21,   0.000
20150417,   -1.23,   -0.46,    0.17,   0.000
20150420,    0.95,    0.16,   -0.27,   0.000
20150421,   -0.10,    0.18,   -0.74,   0.000
20150422,    0.46,   -0.36,    0.18,   0.000
20150423,    0.29,    0.28,   -0.25,   0.000
20150424,    0.17,   -0.50,   -0.31,   0.000
20150427,   -0.54,   -0.70,    0.55,   0.000
20150428,    0.27,    0.18,    1.05,   0.000
20150429,   -0.38,   -0.75,    0.74,   0.000
20150430,   -1.11,   -1.07,    0.73,   0.000
20150501,    1.01,   -0.30,   -0.60,   0.000
20150504,    0.32,    0.04,    0.23,   0.000
20150505,   -1.19,   -0.16,    0.52,   0.000
20150506,   -0.31,    0.63,   -0.12,   0.000
20150507,    0.39,    0.09,   -0.38,   0.000
20150508,    1.21,   -0.56,   -0.09,   0.000
20150511,   -0.39,    0.69,   -0.03,   0.000
20150512,   -0.27,   -0.01,    0.12,   0.000
20150513,    0.01,   -0.01,    0.04,   0.000
20150514,    1.01,   -0.09,   -0.35,   0.000
20150515,    0.05,   -0.24,   -0.22,   0.000
20150518,    0.44,    0.74,   -0.09,   0.000
20150519,   -0.09,   -0.12,    0.24,   0.000
20150520,   -0.05,    0.21,   -0.11,   0.000
20150521,    0.23,   -0.29,    0.01,   0.000
20150522,   -0.22,   -0.12,   -0.11,   0.000
20150526,   -1.01,   -0.02,   -0.02,   0.000
20150527,    0.93,    0.33,   -0.31,   0.000
20150528,   -0.12,    0.09,    0.14,   0.000
20150529,   -0.58,    0.01,    0.05,   0.000
20150601,    0.17,   -0.03,   -0.22,   0.000
20150602,   -0.02,    0.32,    0.35,   0.000
20150603,    0.39,    0.87,   -0.24,   0.000
20150604,   -0.88,   -0.10,    0.00,   0.000
20150605,    0.06,    0.81,    0.11,   0.000
20150608,   -0.66,    0.05,    0.00,   0.000
20150609,    0.02,   -0.31,    0.36,   0.000
20150610,    1.20,    0.15,    0.22,   0.000
20150611,    0.21,   -0.10,   -0.11,   0.000
20150612,   -0.63,    0.33,    0.12,   0.000
20150615,   -0.45,    0.10,   -0.13,   0.000
20150616,    0.57,    0.11,   -0.02,   0.000
20150617,    0.16,   -0.28,   -0.65,   0.000
20150618,    0.99,    0.22,   -0.43,   0.000
20150619,   -0.43,    0.56,   -0.19,   0.000
20150622,    0.63,    0.09,   -0.04,   0.000
20150623,    0.12,    0.23,    0.29,   0.000
20150624,   -0.79,   -0.12,    0.12,   0.000
20150625,   -0.25,    0.38,   -0.21,   0.000
20150626,   -0.06,   -0.22,    0.40,   0.000
20150629,   -2.15,   -0.43,    0.17,   0.000
20150630,    0.34,    0.31,   -0.64,   0.000
20150701,    0.61,   -0.76,   -0.02,   0.000
20150702,   -0.11,   -0.58,   -0.09,   0.000
20150706,   -0.37,    0.18,   -0.55,   0.000
20150707,    0.53,   -0.44,   -0.29,   0.000
20150708,   -1.68,   -0.01,    0.09,   0.000
20150709,    0.29,    0.14,    0.01,   0.000
20150710,    1.24,    0.23,   -0.50,   0.000
20150713,    1.14,   -0.08,   -0.43,   0.000
20150714,    0.47,    0.17,    0.10,   0.000
20150715,   -0.19,   -0.79,   -0.04,   0.000
20150716,    0.78,   -0.15,   -0.63,   0.000
20150717,    0.05,   -0.60,   -0.66,   0.000
20150720,   -0.01,   -0.70,   -0.60,   0.000
20150721,   -0.47,    0.01,    0.30,   0.000
20150722,   -0.18,    0.20,    0.24,   0.000
20150723,   -0.60,   -0.39,   -0.31,   0.000
20150724,   -1.08,   -0.63,    0.05,   0.000
20150727,   -0.74,   -0.25,    0.07,   0.000
20150728,    1.23,   -0.36,   -0.14,   0.000
20150729,    0.74,   -0.39,    0.52,   0.000
20150730,    0.12,    0.15,   -0.27,   0.000
20150731,   -0.15,    0.84,   -1.00,   0.000
20150803,   -0.34,   -0.33,   -0.20,   0.000
20150804,   -0.14,    0.03,   -0.13,   0.000
20150805,    0.36,   -0.02,   -0.40,   0.000
20150806,   -0.88,   -0.55,    1.96,   0.000
20150807,   -0.36,   -0.48,   -0.29,   0.000
20150810,    1.31,    0.14,    0.69,   0.000
20150811,   -0.98,   -0.11,    0.43,   0.000
20150812,    0.07,   -0.08,   -0.31,   0.000
20150813,   -0.14,   -0.46,    0.08,   0.000
20150814,    0.43,    0.14,    0.43,   0.000
20150817,    0.60,    0.45,   -0.86,   0.000
20150818,   -0.35,   -0.64,    0.37,   0.000
20150819,   -0.85,   -0.12,   -0.21,   0.000
20150820,   -2.24,   -0.29,    0.56,   0.000
20150821,   -2.95,    1.86,    0.16,   0.000
20150824,   -3.90,    0.35,   -0.40,   0.000
20150825,   -1.17,    0.70,   -0.62,   0.000
20150826,    3.68,   -1.36,   -0.35,   0.000
20150827,    2.40,   -0.71,    0.60,   0.000
20150828,    0.23,    0.98,    0.07,   0.000
20150831,   -0.74,    0.77,    1.40,   0.000
20150901,   -2.91,    0.31,   -0.48,   0.000
20150902,    1.81,   -0.15,   -0.90,   0.000
20150903,    0.17,   -0.34,    0.74,   0.000
20150904,   -1.39,    0.91,   -0.57,   0.000
20150908,    2.52,   -0.33,   -0.56,   0.000
20150909,   -1.34,    0.16,    0.13,   0.000
20150910,    0.49,   -0.12,   -0.35,   0.000
20150911,    0.44,   -0.19,   -0.69,   0.000
20150914,   -0.41,    0.02,    0.04,   0.000
20150915,    1.22,   -0.20,    0.28,   0.000
20150916,    0.84,    0.01,    0.43,   0.000
20150917,   -0.17,    0.91,   -1.50,   0.000
20150918,   -1.62,    0.49,   -0.94,   0.000
20150921,    0.36,   -0.97,    1.24,   0.000
20150922,   -1.29,   -0.29,    0.14,   0.000
20150923,   -0.27,   -0.17,   -0.16,   0.000
20150924,   -0.36,    0.27,    0.51,   0.000
20150925,   -0.22,   -1.69,    1.87,   0.000
20150928,   -2.63,   -0.29,    1.14,   0.000
20150929,   -0.07,   -0.72,    0.69,   0.000
20150930,    1.88,   -0.40,   -0.47,   0.000
20151001,    0.13,   -0.47,   -0.05,   0.000
20151002,    1.48,    0.31,   -0.82,   0.000
20151005,    1.93,    0.62,    0.76,   0.000
20151006,   -0.43,   -0.25,    1.64,   0.000
20151007,    0.94,    0.78,   -0.23,   0.000
20151008,    0.84,    0.23,    0.73,   0.000
20151009,    0.12,    0.21,   -1.06,   0.000
20151012,    0.06,   -0.39,   -0.07,   0.000
20151013,   -0.74,   -0.74,    0.66,   0.000
20151014,   -0.60,   -0.28,   -0.04,   0.000
20151015,    1.56,    0.65,   -0.10,   0.000
20151016,    0.36,   -0.46,   -0.32,   0.000
20151019,    0.00,    0.17,   -0.66,   0.000
20151020,   -0.15,    0.00,    1.20,   0.000
20151021,   -0.74,   -0.88,   -0.21,   0.000
20151022,    1.50,   -0.78,    0.33,   0.000
20151023,    1.09,    0.00,   -0.55,   0.000
20151026,   -0.20,   -0.34,   -0.72,   0.000
20151027,   -0.42,   -0.87,   -0.92,   0.000
20151028,    1.43,    1.43,    0.67,   0.000
20151029,   -0.20,   -0.80,   -0.08,   0.000
20151030,   -0.42,    0.20,   -0.56,   0.000
20151102,    1.25,    0.85,   -0.02,   0.000
20151103,    0.32,    0.40,    0.25,   0.000
20151104,   -0.26,    0.33,   -0.32,   0.000
20151105,   -0.08,    0.02,    0.50,   0.000
20151106,    0.14,    0.84,    0.30,   0.000
20151109,   -0.95,   -0.23,   -0.03,   0.000
20151110,    0.13,    0.00,    0.23,   0.000
20151111,   -0.43,   -0.50,   -0.18,   0.000
20151112,   -1.45,   -0.53,   -0.41,   0.000
20151113,   -1.07,    0.31,    0.35,   0.000
20151116,    1.39,   -0.59,    0.48,   0.000
20151117,   -0.11,   -0.11,   -0.64,   0.000
20151118,    1.61,   -0.02,   -0.07,   0.000
20151119,   -0.13,   -0.24,   -0.16,   0.000
20151120,    0.36,    0.44,   -0.38,   0.000
20151123,   -0.01,    0.65,   -0.35,   0.000
20151124,    0.21,    0.70,    0.26,   0.000
20151125,    0.09,    0.87,   -0.54,   0.000
20151127,    0.09,    0.24,   -0.29,   0.000
20151130,   -0.47,    0.13,    0.67,   0.000
20151201,    0.97,   -0.66,    0.25,   0.000
20151202,   -1.01,    0.25,   -0.70,   0.000
20151203,   -1.50,   -0.21,    0.39,   0.000
20151204,    1.87,   -1.02,   -0.48,   0.000
20151207,   -0.83,   -0.87,   -0.68,   0.000
20151208,   -0.59,    0.46,   -1.20,   0.000
20151209,   -0.83,   -0.34,    0.39,   0.000
20151210,    0.30,    0.11,   -0.24,   0.000
20151211,   -2.03,   -0.22,   -0.06,   0.000
20151214,    0.29,   -1.03,   -0.17,   0.000
20151215,    1.10,    0.04,    0.80,   0.000
20151216,    1.47,    0.02,   -0.67,   0.000
20151217,   -1.46,    0.40,   -0.35,   0.000
20151218,   -1.70,    0.76,   -0.36,   0.000
20151221,    0.74,   -0.17,   -0.07,   0.000
20151222,    0.89,   -0.06,    0.51,   0.000
20151223,    1.29,    0.13,    0.56,   0.000
20151224,   -0.11,    0.29,   -0.02,   0.000
20151228,   -0.28,   -0.46,   -0.35,   0.000
20151229,    1.05,    0.09,   -0.29,   0.000
20151230,   -0.74,   -0.17,   -0.15,   0.000
20151231,   -0.92,   -0.25,    0.23,   0.000
20160104,   -1.59,   -0.87,    0.52,   0.000
20160105,    0.12,   -0.19,    0.01,   0.000
20160106,   -1.35,   -0.14,    0.00,   0.000
20160107,   -2.44,   -0.29,    0.09,   0.000
20160108,   -1.11,   -0.49,   -0.04,   0.000
20160111,   -0.06,   -0.64,    0.38,   0.000
20160112,    0.72,   -0.41,   -0.79,   0.000
20160113,   -2.67,   -0.73,    0.81,   0.000
20160114,    1.65,    0.00,   -0.38,   0.000
20160115,   -2.14,    0.41,   -0.24,   0.000
20160119,   -0.19,   -1.33,   -0.06,   0.000
20160120,   -0.94,    1.91,   -1.26,   0.000
20160121,    0.45,   -0.50,   -0.01,   0.000
20160122,    2.08,    0.21,   -0.20,   0.000
20160125,   -1.71,   -0.40,   -0.95,   0.000
20160126,    1.52,    0.41,    1.17,   0.000
20160127,   -1.11,   -0.56,    1.68,   0.000
20160128,    0.49,   -0.47,    1.24,   0.000
20160129,    2.57,    0.47,    0.42,   0.000
20160201,   -0.04,   -0.18,   -1.00,   0.001
20160202,   -2.00,   -0.03,   -0.36,   0.001
20160203,    0.46,   -0.34,    0.46,   0.001
20160204,    0.27,    0.14,    0.37,   0.001
20160205,   -2.06,   -1.06,    1.63,   0.001
20160208,   -1.51,    0.00,    0.83,   0.001
20160209,   -0.09,   -0.46,   -0.27,   0.001
20160210,    0.01,   -0.04,   -0.53,   0.001
20160211,   -1.17,    0.51,   -1.48,   0.001
20160212,    1.99,   -0.53,    1.11,   0.001
20160216,    1.78,    0.57,   -0.56,   0.001
20160217,    1.75,   -0.07,   -0.65,   0.001
20160218,   -0.51,    0.00,    0.20,   0.001
20160219,    0.06,    0.42,   -0.58,   0.001
20160222,    1.43,   -0.26,    0.28,   0.001
20160223,   -1.22,    0.47,   -0.51,   0.001
20160224,    0.53,    0.69,   -0.31,   0.001
20160225,    1.10,   -0.43,    0.23,   0.001
20160226,   -0.01,    0.81,    0.28,   0.001
20160229,   -0.69,    0.65,    0.25,   0.001
20160301,    2.34,   -0.66,    0.39,   0.001
20160302,    0.54,    0.51,    0.67,   0.001
20160303,    0.50,    0.45,    0.63,   0.001
20160304,    0.37,    0.28,    0.28,   0.001
20160307,    0.21,    1.17,    0.50,   0.001
20160308,   -1.27,   -1.16,   -0.47,   0.001
20160309,    0.50,    0.01,    0.41,   0.001
20160310,   -0.11,   -0.85,    0.63,   0.001
20160311,    1.69,    0.28,    0.23,   0.001
20160314,   -0.12,   -0.08,   -0.91,   0.001
20160315,   -0.36,   -1.48,    0.68,   0.001
20160316,    0.63,    0.11,   -0.09,   0.001
20160317,    0.72,    0.84,    0.58,   0.001
20160318,    0.54,    0.37,   -0.15,   0.001
20160321,    0.10,   -0.22,   -0.32,   0.001
20160322,   -0.05,   -0.01,   -0.45,   0.001
20160323,   -0.86,   -1.17,   -0.15,   0.001
20160324,    0.00,    0.48,   -0.06,   0.001
20160328,    0.04,   -0.03,    0.17,   0.001
20160329,    1.07,    1.80,   -1.19,   0.001
20160330,    0.41,   -0.27,    0.15,   0.001
20160331,   -0.11,    0.44,   -0.49,   0.001
20160401,    0.64,   -0.23,   -0.61,   0.000
20160404,   -0.41,   -0.21,   -0.79,   0.000
20160405,   -0.94,   -0.09,   -0.37,   0.000
20160406,    1.14,    0.17,   -0.81,   0.000
20160407,   -1.23,   -0.04,   -0.37,   0.000
20160408,    0.29,    0.01,    0.66,   0.000
20160411,   -0.28,   -0.12,    0.95,   0.000
20160412,    0.99,   -0.08,    0.86,   0.000
20160413,    1.23,    0.87,    0.38,   0.000
20160414,    0.03,   -0.25,    0.15,   0.000
20160415,   -0.04,    0.34,   -0.33,   0.000
20160418,    0.65,    0.10,   -0.20,   0.000
20160419,    0.29,   -0.37,    1.47,   0.000
20160420,    0.15,   -0.11,    0.58,   0.000
20160421,   -0.47,    0.11,   -0.59,   0.000
20160422,    0.12,    0.82,    0.52,   0.000
20160425,   -0.24,   -0.59,   -0.17,   0.000
20160426,    0.29,    0.66,    0.81,   0.000
20160427,    0.21,    0.06,    0.70,   0.000
20160428,   -0.96,   -0.14,   -0.03,   0.000
20160429,   -0.50,   -0.17,    0.37,   0.000
20160502,    0.79,    0.01,   -0.37,   0.001
20160503,   -1.05,   -0.66,   -0.46,   0.001
20160504,   -0.66,   -0.15,    0.06,   0.001
20160505,   -0.08,   -0.50,    0.05,   0.001
20160506,    0.38,    0.03,    0.24,   0.001
20160509,    0.05,    0.39,   -1.46,   0.001
20160510,    1.26,   -0.40,    0.49,   0.001
20160511,   -0.89,   -0.35,    0.79,   0.001
20160512,   -0.11,   -0.62,    0.13,   0.001
20160513,   -0.82,    0.39,   -0.67,   0.001
20160516,    0.99,    0.29,   -0.25,   0.001
20160517,   -0.95,   -0.80,    0.62,   0.001
20160518,    0.10,    0.13,    0.89,   0.001
20160519,   -0.33,   -0.35,   -0.26,   0.001
20160520,    0.75,    0.91,   -0.26,   0.001
20160523,   -0.18,    0.26,   -0.33,   0.001
20160524,    1.43,    0.71,   -0.34,   0.001
20160525,    0.72,   -0.21,    0.56,   0.001
20160526,   -0.04,   -0.08,   -0.53,   0.001
20160527,    0.49,    0.34,   -0.17,   0.001
20160531,   -0.01,    0.52,   -0.36,   0.001
20160601,    0.20,    0.64,   -0.20,   0.001
20160602,    0.35,    0.33,   -0.58,   0.001
20160603,   -0.38,   -0.16,   -0.08,   0.001
20160606,    0.60,    0.67,    0.30,   0.001
20160607,    0.12,    0.17,    0.10,   0.001
20160608,    0.37,    0.45,   -0.09,   0.001
20160609,   -0.27,   -0.40,   -0.23,   0.001
20160610,   -1.05,   -0.35,   -0.18,   0.001
20160613,   -0.84,   -0.35,    0.12,   0.001
20160614,   -0.19,    0.27,   -0.72,   0.001
20160615,   -0.11,    0.23,   -0.03,   0.001
20160616,    0.24,   -0.35,   -0.43,   0.001
20160617,   -0.30,   -0.11,    0.94,   0.001
20160620,    0.71,    0.62,    0.01,   0.001
20160621,    0.21,   -0.65,    0.51,   0.001
20160622,   -0.20,   -0.33,    0.08,   0.001
20160623,    1.45,    0.51,    0.47,   0.001
20160624,   -3.70,    0.16,   -1.22,   0.001
20160627,   -2.07,   -0.95,   -0.72,   0.001
20160628,    1.76,   -0.39,    0.17,   0.001
20160629,    1.80,    0.27,   -0.03,   0.001
20160630,    1.42,    0.35,    0.42,   0.001
20160701,    0.24,    0.52,   -0.44,   0.001
20160705,   -0.85,   -0.64,   -1.36,   0.001
20160706,    0.62,    0.17,   -0.13,   0.001
20160707,    0.02,    0.34,   -0.18,   0.001
20160708,    1.60,    0.93,    0.30,   0.001
20160711,    0.43,    0.60,    0.26,   0.001
20160712,    0.75,    0.63,    0.99,   0.001
20160713,   -0.05,   -0.52,    0.49,   0.001
20160714,    0.51,   -0.46,    0.46,   0.001
20160715,   -0.05,    0.31,    0.00,   0.001
20160718,    0.25,   -0.02,   -0.14,   0.001
20160719,   -0.22,   -0.65,    0.05,   0.001
20160720,    0.48,    0.45,   -0.90,   0.001
20160721,   -0.38,   -0.04,   -0.04,   0.001
20160722,    0.48,    0.26,   -0.13,   0.001
20160725,   -0.27,   -0.05,   -0.23,   0.001
20160726,    0.13,    0.58,    0.54,   0.001
20160727,   -0.14,    0.55,   -0.43,   0.001
20160728,    0.18,   -0.49,   -0.32,   0.001
20160729,    0.17,   -0.04,    0.00,   0.001
20160801,   -0.16,    0.19,   -0.89,   0.001
20160802,   -0.70,   -0.58,    0.18,   0.001
20160803,    0.45,    0.50,    0.81,   0.001
20160804,    0.05,    0.09,   -0.39,   0.001
20160805,    0.93,    0.39,    0.99,   0.001
20160808,   -0.06,    0.02,    0.50,   0.001
20160809,    0.05,   -0.03,   -0.27,   0.001
20160810,   -0.29,   -0.44,   -0.19,   0.001
20160811,    0.54,    0.14,    0.03,   0.001
20160812,   -0.06,    0.09,   -0.16,   0.001
20160815,    0.39,    0.74,    0.38,   0.001
20160816,   -0.57,   -0.27,    0.58,   0.001
20160817,    0.12,   -0.56,    0.26,   0.001
20160818,    0.32,    0.46,    0.34,   0.001
20160819,   -0.11,    0.10,   -0.15,   0.001
20160822,   -0.02,    0.25,   -0.40,   0.001
20160823,    0.27,    0.57,   -0.02,   0.001
20160824,   -0.56,   -0.48,    0.37,   0.001
20160825,   -0.08,    0.19,    0.48,   0.001
20160826,   -0.15,    0.14,   -0.09,   0.001
20160829,    0.53,   -0.07,    0.34,   0.001
20160830,   -0.14,    0.12,    0.29,   0.001
20160831,   -0.24,   -0.39,    0.15,   0.001
20160901,    0.03,    0.13,   -0.51,   0.001
20160902,    0.53,    0.41,    0.35,   0.001
20160906,    0.26,    0.09,   -0.54,   0.001
20160907,    0.09,    0.63,    0.02,   0.001
20160908,   -0.18,   -0.01,    0.59,   0.001
20160909,   -2.47,   -0.57,    0.42,   0.001
20160912,    1.44,    0.01,   -0.44,   0.001
20160913,   -1.48,   -0.24,   -0.43,   0.001
20160914,   -0.08,    0.12,   -0.82,   0.001
20160915,    1.08,    0.30,   -0.32,   0.001
20160916,   -0.36,    0.33,   -0.45,   0.001
20160919,    0.05,    0.43,    0.14,   0.001
20160920,   -0.02,   -0.24,   -0.40,   0.001
20160921,    1.12,    0.14,    0.33,   0.001
